image,curve_length,chord_length,sd_theta,num_inflection_pts,num_critical_points,curvature,VTI,distance_tort

randomColor0Image_07R_1stHO_25.png,454.2789823370799,58.05170109479997,0.30581945550626743,20,5,0.15794947902576986,85.00910081323764,7.825420681389342

randomColor0Image_07R_1stHO_26.png,224.9224308534453,191.60636732634956,0.21497740523817632,82,20,0.14105674302856477,5.146459621846305,1.173877642961368

randomColor0Image_07R_1stHO_27.png,152.34322643221546,68.6804193347711,0.274515057676455,45,23,0.17351899912543545,15.688888107438451,2.2181464223397374

randomColor0Image_07R_1stHO_28.png,213.33495170098018,79.40403012442127,0.2819645192503577,36,1,0.11806051283341815,1.1751531031731788,2.686701813077968

randomColor0Image_07R_1stHO_29.png,192.38476282535493,118.72657663724664,0.15077667777880524,61,1,0.1468785654820403,0.27826343020528516,1.6204018365084436

randomColor0Image_07R_1stHO_3.png,213.09545442950517,190.5203401214684,0.21298545888720471,80,25,0.14190479094929495,6.013572583515303,1.1184918853999724

randomColor0Image_07R_1stHO_30.png,213.37558231641253,88.05679985100527,0.20665346925129666,30,1,0.09257726252902598,0.908064923610056,2.4231584917627074

randomColor0Image_07R_1stHO_31.png,152.03850078965667,43.41658669218482,0.17055936104465505,35,2,0.12770269864990133,1.581881121648022,3.501852917816413

randomColor0Image_07R_1stHO_32.png,385.56617877904716,182.7785545407338,0.12503494128179019,98,1,0.1552579187909007,0.3692222652912505,2.1094716486179474

randomColor0Image_07R_1stHO_33.png,154.55189632908207,107.70793842609746,0.12583447300546502,33,1,0.10722800669043134,0.34137075634764646,1.4349164842211333

randomColor0Image_07R_1stHO_34.png,224.85858008070622,32.28002478313795,0.312900726873203,26,1,0.07035890056526858,3.0036878129522733,6.965873836570446

randomColor0Image_07R_1stHO_35.png,123.01219330881972,114.72575996697516,0.08077747210701756,48,1,0.14926743074923576,0.08867542104123209,1.072228184360948

randomColor0Image_07R_1stHO_36.png,174.0630150324788,148.52945835759317,0.2334145040985041,90,86,0.24189640680477156,24.35171807596193,1.1719090405178219

randomColor0Image_07R_1stHO_37.png,398.07484278650867,79.55501241279521,0.2258067881904286,19,1,0.14578539130833887,7.095382489884911,5.003768219166092

randomColor0Image_07R_1stHO_38.png,457.7099966019014,52.92447448959697,0.20743031339904303,32,1,0.09170181664806233,5.877153277131555,8.648361670400158

randomColor0Image_07R_1stHO_39.png,127.36753236814702,112.60994627474076,0.2171460878519062,71,22,0.23256908014790673,5.4336845875954785,1.131050467401888

randomColor0Image_07R_1stHO_4.png,1847.819509408495,44.82186966202994,0.22114523827242225,46,1,0.20023145002592363,47.14712561726701,41.22584629649759

randomColor0Image_07R_1stHO_40.png,130.75230867899728,122.87391912037315,0.05456443704606241,68,1,0.2255922317655457,0.05818559316822158,1.0641176713091254

randomColor0Image_07R_1stHO_41.png,111.87005768508877,104.12012293500234,0.1738863285352799,30,14,0.10027599150239033,2.640619933708772,1.0744326315761688

randomColor0Image_07R_1stHO_42.png,101.15432893255063,87.78382538941898,0.22124973735801753,32,20,0.13101433119098616,5.178860105344202,1.15231169846858

randomColor0Image_07R_1stHO_43.png,108.39696961966995,100.22474744293447,0.06860490254392337,33,1,0.12587141249718004,0.0753788738084004,1.0815389650284581

randomColor0Image_07R_1stHO_44.png,280.04357523345146,113.1591799192624,0.35066571832240284,49,7,0.10933168141187621,9.134979555971674,2.4747755810289442

randomColor0Image_07R_1stHO_5.png,119.94312187637682,97.0,0.22057221616399203,43,10,0.16213980269736666,2.8176703408652997,1.2365270296533692

randomColor0Image_07R_1stHO_6.png,118.15432893255063,105.3612832116238,0.21868294820106574,48,19,0.1675189839843162,4.726579378962874,1.1214207470806075

randomColor0Image_07R_1stHO_7.png,2237.796345397227,125.31959144523253,0.32704021130294314,30,1,0.3442448002239909,220.99522930681817,17.85671593395829

randomColor0Image_07R_1stHO_8.png,376.5530814122181,86.03487664894976,0.15285153792167408,48,1,0.09263003236968098,1.4920030761874379,4.376749244944896

randomColor0Image_07R_1stHO_9.png,3349.6186610287277,69.72087205421343,0.3550291631346149,100,13,0.07340188785427507,920.864193463254,48.04326971733998

randomColor0Image_08L_1stHO_0.png,165.9116882454315,155.23208431248997,0.18988846476644486,64,58,0.1443790283299493,11.78612187817794,1.0687976585526155

randomColor0Image_08L_1stHO_1.png,123.85500804501122,112.0044641967453,0.21289478522341607,43,4,0.16218835938112885,0.9516691327578733,1.1058042099772865

randomColor0Image_08L_1stHO_10.png,403.0999393532453,331.09062203572,0.06012627937888364,190,1,0.20354619154411863,0.07464404188811223,1.2174912622857572

randomColor0Image_08L_1stHO_11.png,110.05382386916229,100.72239075796404,0.22494188299011916,40,2,0.15595037673258608,0.4968601341260155,1.0926450716764824

randomColor0Image_08L_1stHO_12.png,382.21557357034425,133.05637902783917,0.27017573292156544,67,14,0.15072305126953722,19.200184729069022,2.8725836097672093

randomColor0Image_08L_1stHO_13.png,1061.0543742425339,115.10864433221339,0.37148345505128183,106,9,0.14991245196939312,57.23620768710109,9.217851364665892

randomColor0Image_08L_1stHO_14.png,492.91405784968134,122.48265183282079,0.20590567351157055,43,1,0.11227478241245327,2.2796569094138723,4.024358147654007

randomColor0Image_08L_1stHO_15.png,374.59363377321773,104.65658125507444,0.28651511609014596,46,1,0.10329749251602494,2.8094844925834783,3.5792649566895247

randomColor0Image_08L_1stHO_16.png,1363.059251086208,59.53990258641679,0.2802145028124325,16,1,0.026315980966249774,139.72644615946743,22.893205932069684

randomColor0Image_08L_1stHO_17.png,1128.0274727308117,63.60031446463138,0.26185204064464324,30,1,0.05012645976504782,27.47715476017025,17.7361933227251

randomColor0Image_08L_1stHO_18.png,1323.4371344755782,25.495097567963924,0.29975979168182887,28,1,0.03398899685972364,162.98944618413418,51.90947518234071

randomColor0Image_08L_1stHO_19.png,882.115302976834,210.15232570685484,0.17797068630720503,50,1,0.0525606161394319,2.408701182114683,4.197504357897576

randomColor0Image_08L_1stHO_2.png,86.2132034355964,81.39410298049853,0.17564056870495504,29,15,0.12850190417024762,2.7905957913681134,1.0592069975419778

randomColor0Image_08L_1stHO_20.png,611.1880465069955,59.30430001273095,0.30556056958002376,11,1,0.027844552962090235,15.198621329766933,10.305965104988859

randomColor0Image_08L_1stHO_21.png,1463.7634134383686,75.7099729229908,0.26207678976259,24,1,0.033036430757328296,90.61482957791523,19.3338256100983

randomColor0Image_08L_1stHO_22.png,211.90199338535103,59.81638571495272,0.3031173178507478,32,11,0.0961658563014343,14.90732741250841,3.542540908358166

randomColor0Image_08L_1stHO_23.png,113.66904755831207,105.30432089900205,0.21159572301915744,62,6,0.21191997529490658,1.3736000678052316,1.0794338407759418

randomColor0Image_08L_1stHO_24.png,343.85998526985793,61.39218191268331,0.20042161694544616,51,4,0.10434238173420923,8.678270022976504,5.60103867555843

randomColor0Image_08L_1stHO_25.png,1274.9815241415833,106.04244433244644,0.17982761142981815,76,3,0.13360034715612362,24.010293972659383,12.023313232430551

randomColor0Image_08L_1stHO_26.png,331.2327745117753,82.75868534480233,0.22652718409616956,29,14,0.2883500905954543,36.16332638312428,4.0023928984823876

randomColor0Image_08L_1stHO_27.png,121.0416305603426,115.26057435220423,0.16029426713879172,32,2,0.09582678871456819,0.3390698813203691,1.0501564063915998

randomColor0Image_08L_1stHO_28.png,138.33809511662417,127.58134659894448,0.1243734296383275,32,8,0.10459276200038946,1.095321550946105,1.0843128623770828

randomColor0Image_08L_1stHO_29.png,212.97750028262809,121.43310915891102,0.1280783528688526,83,1,0.1902439525330385,0.23900996492126744,1.7538668140656706

randomColor0Image_08L_1stHO_3.png,157.55249726910083,130.23056476879765,0.14272243707353724,33,1,0.08256859058695099,0.1943335058849161,1.2097966214675384

randomColor0Image_08L_1stHO_30.png,231.2203461105334,210.67985190805504,0.20905928614621963,111,6,0.20892579635500919,1.3910814079374554,1.0974962437862479

randomColor0Image_08L_1stHO_31.png,241.18444247768704,103.61949623502326,0.13008586271130076,68,1,0.18155529096948614,0.41327619362556445,2.327597134140158

randomColor0Image_08L_1stHO_32.png,185.12489168102792,170.06175348972502,0.2071600912116974,98,49,0.20344820901555347,11.049950646176349,1.0885745200328831

randomColor0Image_08L_1stHO_33.png,121.84062043356589,112.29425630903836,0.20300847280421697,54,10,0.16919417382415936,2.252752226764793,1.0850120428088106

randomColor0Image_08L_1stHO_4.png,232.0609665440994,224.20749318432692,0.1414213562373095,47,12,0.09498620284865095,1.7768551574560714,1.0350277024564738

randomColor0Image_08L_1stHO_5.png,209.43354954612968,202.2992832414391,0.1706741240132795,52,25,0.11674963921104892,4.487776059807128,1.0352659000584594

randomColor0Image_08L_1stHO_6.png,148.01302375076443,61.05735008989499,0.1877467807383395,59,1,0.17430663899643895,0.49595480085664273,2.4241638972678023

randomColor0Image_08L_1stHO_7.png,142.42640687119285,133.41664064126334,0.18959626990563444,58,1,0.1521435981674611,0.2053209997752381,1.0675310529977695

randomColor0Image_08L_1stHO_8.png,1245.8443507712825,114.85643212288984,0.20239000431801904,36,4,0.04849328344807225,23.021152554612065,10.846970672380802

randomColor0Image_08L_1stHO_9.png,583.9512774349877,146.74126890551273,0.14672537361530658,80,1,0.1530585819342048,0.9534688189705682,3.979461822774588

randomColor0Image_08R_1stHO_0.png,106.89949493661166,104.00480758118829,0.1127493538338062,12,6,0.039423885162911065,0.6982032020428737,1.027832245669641

randomColor0Image_08R_1stHO_1.png,125.58073580374341,117.6860229593982,0.1903286631067428,44,6,0.162144416581486,1.2331927247306005,1.067082841664799

randomColor0Image_08R_1stHO_10.png,338.71234877549415,150.88074761214565,0.18067298134342047,58,1,0.09654103641277113,0.5936526861487877,2.244901050239947

randomColor0Image_08R_1stHO_11.png,417.7918117334508,171.35343591536179,0.22435073302168226,90,8,0.14377747799767188,6.441892015931956,2.438187536197492

randomColor0Image_08R_1stHO_12.png,177.71453724550506,133.4053971921676,0.17389169304184038,46,1,0.13277695171714995,0.2669968051648758,1.3321390362453709

randomColor0Image_08R_1stHO_13.png,872.3588974938843,171.91858538273283,0.25436257007381846,107,15,0.23248388676826887,33.23797717508116,5.074255907537862

randomColor0Image_08R_1stHO_14.png,9863.179586329365,122.31925441237777,0.23799418745750955,88,1,0.033275416837404606,330.8531812300964,80.63472618200726

randomColor0Image_08R_1stHO_15.png,572.4741020204455,176.57009939398006,0.17980356415174203,66,1,0.07369941886280845,0.9080022212238231,3.2421916507114075

randomColor0Image_08R_1stHO_16.png,3723.145532699389,134.8517704741024,0.19650147858224007,56,1,0.05527807487682816,54.69874043311593,27.609170570099412

randomColor0Image_08R_1stHO_17.png,189.27785428014965,64.19501538281614,0.3011370610549631,10,1,0.03835930003915177,2.5752589035892206,2.9484821080176262

randomColor0Image_08R_1stHO_18.png,5025.321130612593,76.53757247260981,0.1996928859980064,64,1,0.19429874095877833,56.464284788492755,65.65822468972327

randomColor0Image_08R_1stHO_19.png,1318.4893053787569,128.76334882255898,0.22159323416231608,26,1,0.042211642054746916,23.553766039873135,10.23963198717119

randomColor0Image_08R_1stHO_2.png,110.94112549695423,103.81233067415451,0.19153234390281393,46,23,0.1556586399182266,4.788781363989211,1.068670019991898

randomColor0Image_08R_1stHO_20.png,289.6961270917393,164.19500601419034,0.2337134816548775,64,8,0.13434485594484302,4.5884180770667875,1.76434188909925

randomColor0Image_08R_1stHO_21.png,331.0097852507813,83.43260753446461,0.19361155297116706,34,1,0.0863616426947541,1.6459331139781468,3.967391108015493

randomColor0Image_08R_1stHO_22.png,203.09574451129248,187.1095935541521,0.18122746128598707,58,16,0.11733156956774225,3.1593033030215523,1.0854373666976822

randomColor0Image_08R_1stHO_23.png,228.06601717798253,202.52901026766511,0.21792883800185264,127,97,0.2200863867535109,24.08588326223826,1.1260906122859504

randomColor0Image_08R_1stHO_24.png,322.2063461741414,119.03780911962384,0.18884016533637385,42,1,0.08890495214356176,1.0721038749880616,2.706756353776209

randomColor0Image_08R_1stHO_25.png,12218.409519528663,118.90332207301863,0.22521311102909802,130,1,0.09866154666197541,1018.4516152324653,102.75919382660585

randomColor0Image_08R_1stHO_26.png,124.89444430272817,120.61509026651682,0.16623240131706285,25,3,0.09019670694409014,0.5222887155735692,1.0354794248941446

randomColor0Image_08R_1stHO_27.png,271.35148532447494,56.04462507680822,0.20324868230074927,28,1,0.07886419329602026,2.108993734215443,4.841703998422548

randomColor0Image_08R_1stHO_28.png,2612.360354191213,76.15773105863909,0.3293140681630955,46,8,0.16399649733373867,1137.8218064747045,34.301971945300956

randomColor0Image_08R_1stHO_29.png,174.5025670794184,154.0519392932137,0.23780128539814474,62,4,0.14865651350111903,1.1003679837481752,1.132751511470947

randomColor0Image_08R_1stHO_3.png,174.43202747039325,159.53056133543816,0.22005643910903422,85,2,0.1935388404447122,0.49158516996518586,1.0934082222880317

randomColor0Image_08R_1stHO_30.png,165.93607486307104,158.00316452527144,0.19924605240249754,63,39,0.1704768059856806,8.165952354610855,1.0502072876934738

randomColor0Image_08R_1stHO_31.png,121.97394599372993,85.61541917201598,0.11872956723215332,54,1,0.20967301363435825,0.21919946707150778,1.4246726486109176

randomColor0Image_08R_1stHO_32.png,90.28427124746186,81.49846624323675,0.1932455509206477,28,9,0.127511445984521,1.9389556729020103,1.107803317156956

randomColor0Image_08R_1stHO_33.png,142.87441328808575,100.56838469419701,0.23486015815807693,61,4,0.19092381273730108,1.4055422128989865,1.420669266216522

randomColor0Image_08R_1stHO_34.png,491.5443436021744,106.23088063270491,0.3049418157335462,74,22,0.14482485704041176,54.196365452194584,4.627132343011421

randomColor0Image_08R_1stHO_4.png,101.56854249492375,93.94147114027967,0.06941585107686687,58,1,0.23364909718574375,0.07612936391263389,1.0811896094670992

randomColor0Image_08R_1stHO_5.png,181.3249496973855,153.55129436120035,0.2223048498023734,83,33,0.17722738020532997,8.720932397386381,1.1808754231068408

randomColor0Image_08R_1stHO_6.png,117.22539674441609,102.90286682109493,0.19704452740138365,50,13,0.17774915696342786,2.97846888309757,1.1391849456266563

randomColor0Image_08R_1stHO_7.png,9661.322448317072,148.07092894960846,0.12541770807560224,193,1,0.2252213791612886,22.56160740661972,65.24793568091287

randomColor0Image_08R_1stHO_8.png,178.2497833620558,168.3864602632884,0.142490672264607,52,4,0.12663847464972278,0.6040798349595071,1.058575511851399

randomColor0Image_08R_1stHO_9.png,164.6518003560551,51.088159097779204,0.18244611783138795,59,3,0.18991991983205592,1.9296818874162776,3.2228955449524603

randomColor0Image_09L_1stHO_0.png,2430.775455598299,219.1118435867856,0.3650029220193856,152,21,0.06572872766689115,85.57364953837752,11.093765703429534

randomColor0Image_09L_1stHO_1.png,159.03657992645924,149.30505684671232,0.19485571585149866,56,4,0.151227438264802,0.836800942861776,1.0651787908947923

randomColor0Image_09L_1stHO_10.png,281.6026718054506,152.55163060419906,0.28565174054221226,81,23,0.15892052510709725,14.39801560078728,1.8459499298049413

randomColor0Image_09L_1stHO_11.png,962.0201006602524,216.08563117431015,0.27832815143501666,73,1,0.1233111647128739,3.800409515934755,4.452031796062451

randomColor0Image_09L_1stHO_12.png,6786.503476037063,97.73944955850733,0.15073883696567444,66,1,0.011263711968623224,51.31853762409087,69.43463981730966

randomColor0Image_09L_1stHO_13.png,4091.650254062365,86.92525524840292,0.18669742036372153,64,1,0.17872047984300357,63.79232901006985,47.070902954150846

randomColor0Image_09L_1stHO_14.png,126.95331880577395,117.61802582937702,0.060667582410670995,65,1,0.21474645139220216,0.06628861657718496,1.079369577159365

randomColor0Image_09L_1stHO_15.png,339.79439220728165,140.089257261219,0.124419992388871,84,1,0.14777904583970186,0.39044053887512753,2.4255563834825695

randomColor0Image_09L_1stHO_16.png,2978.2741944433124,230.67292862405853,0.28392230496450066,118,4,0.08739515836743433,81.05353769481489,12.91124282423788

randomColor0Image_09L_1stHO_17.png,309.7146611807605,173.6663467687393,0.15157527632947557,111,1,0.18195781993045035,0.3079925399539335,1.783389049999355

randomColor0Image_09L_1stHO_18.png,165.1127542131676,128.08200498118384,0.22130351953337984,40,19,0.09825204383154566,5.6916773655000545,1.2891175012244993

randomColor0Image_09L_1stHO_19.png,146.6934605288508,92.70382947861431,0.2845404512101111,43,13,0.12610760631374957,6.6052903042255835,1.582388358214385

randomColor0Image_09L_1stHO_2.png,308.91676850511516,254.20660888340413,0.21540695745519717,103,16,0.143460000367113,4.275853322842889,1.2152192653921312

randomColor0Image_09L_1stHO_20.png,1539.203278178363,144.18044250174847,0.24200076283903058,53,4,0.09998332879493277,98.69019574858386,10.675534430820582

randomColor0Image_09L_1stHO_21.png,101.4680374315354,94.15412895885129,0.22257768062934055,44,6,0.19217116039287227,1.4672643532433431,1.0776801671213012

randomColor0Image_09L_1stHO_22.png,493.7657772796341,172.19175357722565,0.2589351433640367,74,14,0.09481951851985808,16.038835133695688,2.86753440290732

randomColor0Image_09L_1stHO_23.png,266.8699278445841,184.6131089603336,0.13589048495184022,93,2,0.15375084537433062,0.4013664333055707,1.4455632611762386

randomColor0Image_09L_1stHO_24.png,160.06976308687442,139.40229553346674,0.22739149612044962,64,29,0.16479761691289901,7.724550551550863,1.1482577275669466

randomColor0Image_09L_1stHO_25.png,4484.358776155184,114.23659658795863,0.34138378255532564,125,22,0.11354023552343481,2756.5144473786286,39.25501030400855

randomColor0Image_09L_1stHO_3.png,511.6080278162517,288.7213189218974,0.23065104684740395,116,3,0.12065262804818808,1.9436874994512225,1.771978701561168

randomColor0Image_09L_1stHO_4.png,168.35533905932738,159.13830462839547,0.16422953062031195,49,8,0.10776698969691684,1.4254493135268447,1.057918390248373

randomColor0Image_09L_1stHO_5.png,108.85281374238559,103.22790320451152,0.057608593109014554,35,1,0.14677084958240327,0.06120942861352584,1.0544902140144239

randomColor0Image_09L_1stHO_6.png,3458.6539682815182,160.20611723651504,0.260547931108716,99,8,0.05926792396471121,176.60155732590061,21.588775934039074

randomColor0Image_09L_1stHO_7.png,154.44684524079085,124.65151423067431,0.09004943510221365,72,1,0.20677438337380277,0.12082300927567598,1.2390290338148535

randomColor0Image_09L_1stHO_8.png,1285.1350287967775,167.36188335460378,0.21232112919029095,60,16,0.11725214612480776,85.87347656838872,7.678779678129298

randomColor0Image_09L_1stHO_9.png,142.2375900532359,131.50285168010618,0.1525797897773886,62,6,0.18741712485494694,0.9935105203731563,1.0816312211939179

randomColor0Image_09R_1stHO_0.png,288.1248916810282,268.79360111431225,0.17689404624811583,84,34,0.10685947820473228,6.491372389244965,1.0719187156486465

randomColor0Image_09R_1stHO_1.png,361.36248173426446,323.82711436814554,0.22068943934609458,156,133,0.16921871272860103,33.05168576070872,1.115911749512879

randomColor0Image_09R_1stHO_10.png,269.34115224825183,120.33287165193059,0.171444152246843,55,1,0.12057530263853873,0.5051061100619223,2.2383007116071814

randomColor0Image_09R_1stHO_11.png,4554.422516809773,162.11107303327555,0.2228348773520758,216,11,0.13552608548417258,190.8571508645441,28.09445666845296

randomColor0Image_09R_1stHO_12.png,322.918897766934,210.2974084481309,0.15637954157403786,76,2,0.10437177607684754,0.5488791951686893,1.5355343660670016

randomColor0Image_09R_1stHO_13.png,252.1094452114849,115.16944039110375,0.1650674250653978,54,1,0.12282567483276095,0.5268712525413127,2.189030739016763

randomColor0Image_09R_1stHO_14.png,1031.2719758966405,63.694583757176716,0.33045943400539324,28,4,0.07884117543946495,189.6378556757728,16.190889634009785

randomColor0Image_09R_1stHO_15.png,5758.833977244549,57.48912940721924,0.4301140861172147,60,8,0.3397771236608062,4819.098363823534,100.17257239107502

randomColor0Image_09R_1stHO_16.png,871.7652634703777,104.29285689825551,0.27745554897724295,40,1,0.06462012591544826,7.852977593107107,8.35882043504515

randomColor0Image_09R_1stHO_17.png,1009.7452401355443,115.83609109426992,0.3342164180162318,33,4,0.15199045405303374,70.52048129150151,8.717017559870799

randomColor0Image_09R_1stHO_19.png,224.835569799683,208.25465180878913,0.07567212266077619,101,1,0.18867491629028493,0.08293601394646416,1.0796184759710326

randomColor0Image_09R_1stHO_2.png,95.07106781186548,93.00537618869137,0.10149763046807916,10,4,0.03678134213568698,0.4168349873300736,1.0222104539309984

randomColor0Image_09R_1stHO_20.png,320.16024452884005,143.95138068111746,0.261330348260704,63,36,0.14046072487030797,22.007479403914946,2.224085958842328

randomColor0Image_09R_1stHO_21.png,7426.582425681704,101.23734488813898,0.2900155238385587,160,9,0.022760187378901228,209.69683634915384,73.35813117074159

randomColor0Image_09R_1stHO_22.png,197.99980739525606,155.32224567009067,0.2287819680010107,65,7,0.1482117937957718,2.1932970514082704,1.274767864326491

randomColor0Image_09R_1stHO_23.png,2649.3964488398674,170.4494059831245,0.37441576955404393,197,44,0.07454285207159074,263.89667285124256,15.543594496904102

randomColor0Image_09R_1stHO_24.png,324.80754377741715,108.93117092916977,0.262936567952983,57,8,0.1257021222609424,10.264918776274756,2.9817685884292615

randomColor0Image_09R_1stHO_25.png,102.88225099390849,80.60397012554654,0.22090693021137706,26,5,0.11554724066040155,1.4277153653786374,1.2763918555582547

randomColor0Image_09R_1stHO_26.png,169.8187123148296,71.40028011149536,0.1781340035957393,14,7,0.054568758637974585,4.023302838976586,2.3784040069541548

randomColor0Image_09R_1stHO_27.png,210.0626546648129,89.1852005660132,0.17690763093976955,35,1,0.10713171582564572,0.6713344239698659,2.3553532798227943

randomColor0Image_09R_1stHO_28.png,129.52847398259726,106.15083607772479,0.1606454272297977,35,1,0.10890870025732952,0.2065172914164221,1.2202303699968515

randomColor0Image_09R_1stHO_29.png,420.40973867728496,62.07253821135398,0.31192507387647056,34,18,0.1540263761778358,90.77111912501874,6.772878164669378

randomColor0Image_09R_1stHO_3.png,117.01219330881973,106.30145812734649,0.19960204490776381,34,24,0.11062695980810425,5.339494257045537,1.1007581210094226

randomColor0Image_09R_1stHO_30.png,124.5500665582716,107.93516572461452,0.21395177018632314,42,1,0.13898772000791093,0.249208738655673,1.1539340836891685

randomColor0Image_09R_1stHO_31.png,111.09545442950487,105.4229576515476,0.1956320084024318,34,22,0.1369667121433671,4.619993209087995,1.0538070350549873

randomColor0Image_09R_1stHO_4.png,206.12489168102815,185.9516066077408,0.200526718405329,74,18,0.13880835720638904,4.074244990726587,1.108486747930295

randomColor0Image_09R_1stHO_5.png,238.0853623151146,93.92017887546851,0.14364747981305404,56,1,0.13859870764079374,0.46459309328099474,2.5349756055170944

randomColor0Image_09R_1stHO_6.png,202.48472421264574,92.34717104492157,0.15174220812396869,46,1,0.14334482734179466,0.43389672356213765,2.1926467472852917

randomColor0Image_09R_1stHO_7.png,219.83556979968293,204.65825172711703,0.22294542304986098,116,4,0.2227673730084835,0.9641398113624187,1.0741593263134228

randomColor0Image_09R_1stHO_8.png,216.63455967290614,197.40820651634522,0.2027094858053205,54,9,0.10771544093876537,2.0158799976323927,1.097393890030448

randomColor0Image_09R_1stHO_9.png,96.40737687307953,82.00609733428362,0.11628333226746718,33,1,0.1335914679141422,0.15176833089040379,1.175612302096167

randomColor0Image_10L_1stHO_0.png,616.4930172615075,113.01769772916099,0.36482358586895813,93,21,0.1023087296261229,44.917205865754454,5.454836097784348

randomColor0Image_10L_1stHO_1.png,97.39696961966993,90.35485598461214,0.22471857399867956,31,11,0.13706869778159744,2.6833979619615183,1.0779384080503331

randomColor0Image_10L_1stHO_10.png,1997.9444047593704,55.08175741568164,0.4061543744517142,70,7,0.33767533032665914,114.0634163730327,36.27234312227228

randomColor0Image_10L_1stHO_11.png,1266.698780328235,126.69648771769484,0.2827519035453361,29,1,0.04622097751062744,26.599407767388712,9.997899729870126

randomColor0Image_10L_1stHO_12.png,138.80568435388017,100.60318086422517,0.2554013864720728,32,16,0.09707309776475807,5.863985314888937,1.3797345487635564

randomColor0Image_10L_1stHO_13.png,125.12489168102773,115.83177456984762,0.061800822939313126,44,1,0.14455424559734,0.06811964913857758,1.0802294288047558

randomColor0Image_10L_1stHO_14.png,153.88225099390849,129.6919426949878,0.08670410083126036,52,1,0.1371719023305379,0.10534115838372872,1.1865212888036687

randomColor0Image_10L_1stHO_15.png,240.35545787634214,52.630789467763066,0.29970034670256906,26,10,0.0998823173971392,33.49569305168566,4.566822202497313

randomColor0Image_10L_1stHO_16.png,469.0464671171931,51.15662224971465,0.3547865837827681,8,1,0.019608600228054322,46.46727228343875,9.168831844049466

randomColor0Image_10L_1stHO_17.png,891.6673960545488,140.0071426749364,0.2729011246270674,66,8,0.1047957311084554,28.723763432875312,6.368727902152752

randomColor0Image_10L_1stHO_18.png,248.68517239685406,176.30938715791623,0.10692257146126147,42,1,0.07769636027945027,0.17101444331456409,1.4105044343107636

randomColor0Image_10L_1stHO_19.png,108.92209549884097,76.94153624668537,0.18189376848991515,21,5,0.08882374136373698,2.151072633093088,1.415647526839358

randomColor0Image_10L_1stHO_2.png,109.12489168102776,101.71037311896953,0.061800822939313126,60,1,0.2333712742402197,0.06662400862286914,1.0728983518071018

randomColor0Image_10L_1stHO_20.png,3354.25451415017,75.7429864739964,0.22241289827386448,88,1,0.15017895730601663,10.207981341319748,44.28468786745994

randomColor0Image_10L_1stHO_21.png,630.0907214847105,22.80350850198276,0.3090349300801364,12,1,0.02753869378973486,59.89740259324116,27.63130600845586

randomColor0Image_10L_1stHO_22.png,174.63823603667646,60.21627686929839,0.310718000380631,27,1,0.096056249557518,1.1959858144559885,2.900183224807058

randomColor0Image_10L_1stHO_23.png,187.62568494427592,129.5569372901351,0.23059397811521895,56,2,0.13279722291547008,0.7579438900378026,1.4482102531036165

randomColor0Image_10L_1stHO_24.png,1528.8461734573123,49.193495504995376,0.1834716937333961,44,1,0.10555721312486198,84.50837900934272,31.07821791809986

randomColor0Image_10L_1stHO_25.png,161.23759005323598,149.96666296213968,0.2238893689025998,87,74,0.2290628814850156,17.994117773579703,1.0751562171783586

randomColor0Image_10L_1stHO_26.png,94.49747468305829,68.6804193347711,0.2245863967090991,38,18,0.17357355191429594,5.672425538651235,1.3759012481045916

randomColor0Image_10L_1stHO_27.png,112.62741699796948,107.20074626605917,0.15684582907283062,30,4,0.1014442898042816,0.6591424485622597,1.0506215760703939

randomColor0Image_10L_1stHO_28.png,208.91417663039218,89.55445270895244,0.2616180696097835,57,36,0.17496703104641984,29.157369170969236,2.33281730065788

randomColor0Image_10L_1stHO_29.png,86.14213562373092,82.60750571225353,0.12936590427961558,20,1,0.08355267843168372,0.13960792928856341,1.042788241588961

randomColor0Image_10L_1stHO_3.png,113.6582667934311,87.13208364316786,0.23341466378376868,43,24,0.2031001909443433,7.728889040418433,1.3044364606141632

randomColor0Image_10L_1stHO_31.png,91.79898987322332,86.20904824900923,0.16612857069475337,24,11,0.09762467104536812,1.974183192139735,1.064841704412139

randomColor0Image_10L_1stHO_32.png,719.7088824274143,84.43340571124678,0.17381962488378133,42,1,0.08976221669750156,6.00422312817731,8.523982615231011

randomColor0Image_10L_1stHO_33.png,345.62038440163207,145.60219778561037,0.1546521511697629,67,1,0.12306913222603322,0.5175023149453848,2.373730545678543

randomColor0Image_10L_1stHO_34.png,94.59797974644663,54.74486277268398,0.2249628068432867,40,9,0.17547667434787828,3.5998420699328024,1.727979119049836

randomColor0Image_10L_1stHO_35.png,1322.6125475189092,64.41273166075166,0.3771378002630113,54,9,0.372838212494376,248.31438010245407,20.533402534219974

randomColor0Image_10L_1stHO_36.png,150.3380951166243,136.85393673548452,0.2246353380440305,61,12,0.17606620946062085,2.9997872941571897,1.0985295615368549

